id_client,genre,age,permis_conduire,code_regional,ancien_assure,age_vehicule,vehicule_endommage,prime_annuelle,canal_communication,anciennete,proba,prediction
498817,male,21,1,28.0,0,1-2 an,oui,44935.0,124.0,27,0.63535506,0
498818,male,76,1,28.0,0,1-2 an,oui,30604.0,26.0,274,0.5121035,0
498821,male,56,1,28.0,0,1-2 an,oui,44704.0,13.0,203,0.6637787,0
498826,male,24,1,8.0,0,< 1 an,oui,41717.0,160.0,145,0.3382967,0
498839,male,53,1,46.0,0,1-2 an,oui,41810.0,124.0,278,0.69126827,0
498842,male,23,1,11.0,0,< 1 an,oui,2630.0,124.0,47,0.6932292,0
498845,male,24,1,30.0,0,< 1 an,oui,2630.0,152.0,188,0.51114213,0
498848,male,57,1,27.0,0,1-2 an,oui,2630.0,124.0,239,0.64490384,0
498851,femelle,59,1,28.0,0,1-2 an,oui,30362.0,152.0,264,0.41926348,0
498854,male,29,1,48.0,0,< 1 an,oui,2630.0,156.0,219,0.6988447,0
498863,male,23,1,15.0,0,< 1 an,oui,27722.0,152.0,162,0.48111513,0
498883,femelle,21,1,28.0,0,< 1 an,oui,34233.0,160.0,227,0.3211432,0
498894,male,23,1,26.0,0,< 1 an,oui,30130.0,26.0,77,0.65606016,0
498899,femelle,20,1,28.0,0,1-2 an,oui,2630.0,156.0,181,0.5421998,0
498901,male,58,1,28.0,0,1-2 an,oui,63491.0,124.0,224,0.6751963,0
498902,femelle,80,1,28.0,0,1-2 an,oui,2630.0,124.0,254,0.37901366,0
498911,male,23,1,10.0,0,< 1 an,oui,2630.0,152.0,47,0.4811329,0
498915,male,25,1,28.0,0,< 1 an,oui,34413.0,151.0,248,0.6302097,0
498918,femelle,24,1,47.0,0,< 1 an,oui,30858.0,152.0,26,0.42734817,0
498925,femelle,30,1,41.0,0,< 1 an,oui,23463.0,152.0,161,0.6803072,0
498926,male,61,1,28.0,0,> 2 ans,oui,32908.0,154.0,258,0.6631402,0
498928,male,47,1,48.0,0,1-2 an,oui,2630.0,15.0,42,0.5819307,0
498939,male,24,1,36.0,0,< 1 an,oui,30775.0,152.0,166,0.4990245,0
498940,femelle,76,1,15.0,0,1-2 an,oui,32225.0,14.0,12,0.42317566,0
498942,male,62,1,28.0,0,1-2 an,oui,53134.0,26.0,245,0.69645333,0
498951,male,73,1,28.0,0,1-2 an,oui,40011.0,124.0,69,0.505188,0
498953,male,65,1,18.0,0,1-2 an,oui,2630.0,26.0,27,0.645223,0
498959,male,60,1,35.0,0,1-2 an,oui,51633.0,122.0,252,0.64334875,0
498966,male,49,1,48.0,0,1-2 an,oui,2630.0,124.0,283,0.66897994,0
498971,femelle,55,1,8.0,0,1-2 an,oui,41873.0,26.0,31,0.6960059,0
498974,femelle,24,1,45.0,0,< 1 an,oui,2630.0,152.0,175,0.4944258,0
498976,male,56,1,28.0,0,1-2 an,oui,32966.0,124.0,257,0.6944017,0
498977,male,77,1,28.0,0,1-2 an,oui,50030.0,55.0,46,0.4298419,0
498988,male,27,1,15.0,0,< 1 an,oui,18212.0,152.0,162,0.5202578,0
499004,male,55,1,28.0,0,1-2 an,oui,59356.0,124.0,58,0.6944928,0
499015,femelle,25,1,36.0,0,< 1 an,oui,28470.0,152.0,69,0.4273863,0
499022,male,26,1,6.0,0,< 1 an,oui,35941.0,152.0,216,0.54134727,0
499023,male,21,1,46.0,0,< 1 an,oui,34080.0,160.0,185,0.30695894,0
499027,male,20,1,11.0,0,< 1 an,oui,26877.0,160.0,235,0.3064505,0
499032,femelle,70,1,28.0,0,1-2 an,oui,24446.0,124.0,13,0.551362,0
499035,male,27,1,30.0,0,< 1 an,oui,52782.0,152.0,139,0.55026346,0
499044,male,22,1,42.0,0,< 1 an,oui,2630.0,26.0,105,0.6200454,0
499051,femelle,25,1,34.0,0,< 1 an,oui,31103.0,152.0,58,0.4256917,0
499053,male,21,1,46.0,0,< 1 an,oui,44841.0,160.0,55,0.30925262,0
499067,femelle,22,1,27.0,0,< 1 an,oui,24264.0,152.0,116,0.377016,0
499070,male,64,1,28.0,0,> 2 ans,oui,46925.0,122.0,70,0.6914388,0
499071,femelle,23,1,9.0,0,< 1 an,oui,2630.0,152.0,215,0.39931247,0
499078,femelle,47,1,18.0,0,1-2 an,oui,34636.0,15.0,226,0.66456497,0
499079,femelle,22,1,30.0,0,< 1 an,oui,31853.0,152.0,254,0.3993542,0
499091,femelle,21,1,17.0,0,< 1 an,oui,28793.0,152.0,272,0.3442212,0
499108,femelle,23,1,50.0,0,< 1 an,oui,37710.0,152.0,170,0.3309945,0
499111,male,21,1,9.0,0,< 1 an,oui,29090.0,152.0,55,0.40109074,0
499115,male,41,1,25.0,0,1-2 an,oui,2630.0,154.0,101,0.6687109,0
499116,femelle,23,1,41.0,0,< 1 an,oui,48250.0,152.0,182,0.573075,0
499117,male,48,1,8.0,0,1-2 an,oui,69244.0,7.0,104,0.6857864,0
499133,femelle,75,1,8.0,0,1-2 an,oui,2630.0,124.0,260,0.37756425,0
499135,femelle,64,1,15.0,0,1-2 an,oui,29530.0,154.0,61,0.639484,0
499146,male,31,1,46.0,0,1-2 an,no,2630.0,157.0,155,0.56827843,0
499151,male,41,1,11.0,0,1-2 an,oui,29476.0,120.0,23,0.6893002,0
499159,femelle,23,1,41.0,0,1-2 an,oui,2630.0,157.0,148,0.6648324,0
499160,femelle,24,1,46.0,0,< 1 an,oui,2630.0,160.0,144,0.34220645,0
499180,male,49,1,10.0,0,1-2 an,oui,2630.0,124.0,179,0.6855403,0
499199,male,56,1,28.0,0,1-2 an,oui,29975.0,124.0,186,0.6958699,0
499202,male,54,1,26.0,0,1-2 an,oui,2630.0,124.0,236,0.6543033,0
499203,male,68,1,28.0,0,1-2 an,oui,151034.0,122.0,125,0.56571096,0
499205,femelle,22,1,39.0,0,< 1 an,oui,51293.0,152.0,291,0.49871182,0
499207,femelle,24,1,26.0,0,< 1 an,oui,26035.0,152.0,41,0.4065391,0
499228,male,37,1,26.0,0,1-2 an,oui,35615.0,160.0,123,0.39068308,0
499239,male,73,1,28.0,0,1-2 an,oui,30588.0,26.0,199,0.56056523,0
499266,male,39,1,50.0,0,1-2 an,no,2630.0,157.0,228,0.53664196,0
499273,male,70,1,46.0,0,1-2 an,oui,2630.0,154.0,10,0.5839543,0
499277,femelle,28,1,28.0,0,< 1 an,oui,56798.0,152.0,228,0.6549438,0
499282,male,21,1,14.0,0,< 1 an,oui,21596.0,152.0,285,0.41903758,0
499285,male,40,1,14.0,0,1-2 an,no,33496.0,154.0,165,0.49972054,0
499293,male,50,1,23.0,0,1-2 an,no,2630.0,156.0,229,0.4382675,0
499294,male,65,1,28.0,0,1-2 an,oui,36695.0,124.0,258,0.60695946,0
499301,femelle,59,1,17.0,0,1-2 an,oui,35706.0,124.0,30,0.6259123,0
499305,male,58,1,28.0,0,1-2 an,oui,34395.0,124.0,67,0.6776412,0
499306,femelle,24,1,45.0,0,< 1 an,oui,2630.0,152.0,10,0.49940917,0
499310,femelle,21,1,30.0,0,< 1 an,oui,28296.0,152.0,167,0.3711543,0
499314,femelle,53,1,8.0,0,1-2 an,oui,62472.0,124.0,18,0.66095054,0
499315,femelle,48,1,27.0,0,> 2 ans,oui,2630.0,156.0,197,0.6537119,0
499321,femelle,55,1,24.0,0,1-2 an,oui,42154.0,145.0,111,0.6396815,0
499328,femelle,54,1,11.0,0,1-2 an,oui,42925.0,11.0,53,0.619389,0
499333,male,23,1,39.0,0,1-2 an,oui,38519.0,26.0,27,0.6795798,0
499336,femelle,25,1,26.0,0,< 1 an,oui,25235.0,152.0,246,0.4065391,0
499337,male,24,1,11.0,0,< 1 an,oui,34212.0,152.0,40,0.63819784,0
499338,femelle,21,1,40.0,0,< 1 an,oui,26097.0,160.0,65,0.32845166,0
499367,male,63,1,28.0,0,1-2 an,oui,58168.0,124.0,43,0.61844,0
499370,male,59,1,35.0,0,1-2 an,oui,34425.0,124.0,231,0.6700863,0
499377,male,39,1,41.0,0,1-2 an,oui,2630.0,160.0,61,0.5071195,0
499384,male,25,1,50.0,0,< 1 an,oui,39190.0,152.0,164,0.40937868,0
499387,femelle,24,1,10.0,0,< 1 an,oui,2630.0,152.0,123,0.41068864,0
499391,femelle,27,1,37.0,0,< 1 an,oui,2630.0,160.0,227,0.32230842,0
499393,femelle,35,1,41.0,0,1-2 an,no,2630.0,158.0,160,0.6177881,0
499394,male,24,1,28.0,0,< 1 an,oui,37557.0,152.0,57,0.61777115,0
499397,male,69,1,28.0,0,> 2 ans,oui,24705.0,124.0,109,0.6323164,0
499399,femelle,23,1,33.0,0,< 1 an,oui,25165.0,152.0,165,0.42628428,0
499402,male,64,1,33.0,0,1-2 an,oui,32232.0,124.0,139,0.5800266,0
499413,male,37,1,8.0,0,1-2 an,oui,42580.0,152.0,185,0.5677269,0
499415,male,56,1,8.0,0,1-2 an,oui,40405.0,7.0,38,0.5798357,0
499435,male,22,1,19.0,0,< 1 an,oui,45203.0,152.0,278,0.56251484,0
499444,femelle,22,1,45.0,0,< 1 an,oui,22568.0,152.0,123,0.47439548,0
499449,male,37,1,8.0,0,1-2 an,oui,35217.0,152.0,174,0.5758411,0
499455,male,57,1,48.0,0,> 2 ans,oui,2630.0,124.0,43,0.67415947,0
499463,male,40,1,28.0,0,1-2 an,no,27631.0,154.0,100,0.5279908,0
499464,femelle,24,1,7.0,0,< 1 an,oui,65808.0,26.0,147,0.68335974,0
499467,femelle,55,1,48.0,0,1-2 an,oui,2630.0,15.0,242,0.47456616,0
499470,femelle,22,1,28.0,0,< 1 an,oui,44036.0,26.0,36,0.65669227,0
499472,femelle,30,1,9.0,0,< 1 an,oui,35636.0,152.0,279,0.5109649,0
499473,male,23,1,30.0,0,< 1 an,oui,24371.0,152.0,156,0.5249874,0
499481,male,69,1,28.0,0,1-2 an,oui,42832.0,13.0,194,0.52622825,0
499491,femelle,22,1,3.0,0,< 1 an,oui,31046.0,152.0,51,0.5223077,0
499504,male,24,1,41.0,0,< 1 an,oui,40943.0,152.0,71,0.6401821,0
499506,femelle,25,1,3.0,0,< 1 an,oui,23588.0,152.0,96,0.58884376,0
499507,male,79,1,40.0,0,1-2 an,oui,39241.0,124.0,121,0.44065076,0
499511,male,75,1,41.0,0,1-2 an,oui,35257.0,124.0,275,0.46124777,0
499516,male,62,1,28.0,0,1-2 an,oui,41670.0,55.0,279,0.5973512,0
499518,male,51,1,8.0,0,1-2 an,oui,33160.0,124.0,146,0.6979399,0
499520,male,54,1,8.0,0,1-2 an,oui,44528.0,124.0,295,0.66707766,0
499524,femelle,22,1,6.0,0,< 1 an,oui,2630.0,152.0,137,0.40486997,0
499533,male,62,1,11.0,0,> 2 ans,oui,2630.0,154.0,106,0.58154184,0
499540,male,25,1,8.0,0,< 1 an,oui,35079.0,152.0,201,0.49830478,0
499546,femelle,26,1,28.0,0,< 1 an,oui,24292.0,152.0,116,0.58747685,0
499548,male,27,1,8.0,0,< 1 an,oui,2630.0,156.0,62,0.69262004,0
499552,male,24,1,37.0,0,< 1 an,oui,34145.0,26.0,286,0.69166946,0
499558,femelle,25,1,36.0,0,< 1 an,oui,32868.0,152.0,277,0.43492702,0
499570,male,72,1,8.0,0,> 2 ans,oui,30205.0,124.0,265,0.552944,0
499587,femelle,64,1,45.0,0,1-2 an,oui,34724.0,26.0,89,0.66920406,0
499590,male,75,1,47.0,0,> 2 ans,oui,23127.0,26.0,87,0.57060903,0
499592,femelle,30,1,14.0,0,< 1 an,oui,23866.0,152.0,122,0.5169464,0
499600,male,72,1,36.0,0,1-2 an,oui,55811.0,124.0,288,0.4573776,0
499607,femelle,23,1,15.0,0,< 1 an,oui,19402.0,152.0,54,0.4056609,0
499611,male,57,1,28.0,0,1-2 an,oui,2630.0,124.0,87,0.69239163,0
499612,male,22,1,8.0,0,< 1 an,oui,35195.0,152.0,132,0.43681458,0
499621,femelle,62,1,8.0,0,1-2 an,oui,51109.0,124.0,207,0.5791058,0
499623,male,27,1,4.0,0,< 1 an,oui,28004.0,152.0,292,0.66583574,0
499634,male,64,1,11.0,0,1-2 an,oui,34227.0,25.0,158,0.67687315,0
499636,male,74,1,8.0,0,1-2 an,oui,44513.0,124.0,89,0.43580553,0
499640,male,73,1,28.0,0,1-2 an,oui,33632.0,26.0,135,0.56763065,0
499641,male,26,1,49.0,0,< 1 an,oui,33331.0,152.0,190,0.4990245,0
499647,male,24,1,46.0,0,< 1 an,oui,49715.0,152.0,36,0.53179413,0
499651,male,34,1,46.0,0,1-2 an,no,22676.0,26.0,263,0.30719763,0
499655,male,54,1,28.0,0,1-2 an,oui,2630.0,160.0,256,0.38045636,0
499657,male,52,1,50.0,0,1-2 an,oui,2630.0,163.0,297,0.6677418,0
499680,femelle,40,1,15.0,0,1-2 an,oui,49773.0,152.0,110,0.52243507,0
499682,femelle,21,1,24.0,0,< 1 an,oui,31381.0,160.0,165,0.30828902,0
499687,male,21,1,35.0,0,< 1 an,oui,20954.0,152.0,250,0.5369954,0
499692,femelle,37,1,15.0,0,1-2 an,oui,35907.0,14.0,102,0.6660665,0
499694,male,63,1,28.0,0,1-2 an,oui,62841.0,26.0,21,0.6829122,0
499695,femelle,22,1,8.0,0,< 1 an,oui,37098.0,152.0,42,0.3596855,0
499696,male,56,1,45.0,0,1-2 an,oui,73862.0,124.0,277,0.6949209,0
499702,male,49,1,11.0,0,1-2 an,no,26604.0,26.0,190,0.30458307,0
499704,male,25,1,31.0,0,< 1 an,oui,2630.0,152.0,53,0.47436392,0
499707,femelle,25,1,15.0,0,< 1 an,oui,2630.0,152.0,121,0.39494288,0
499709,male,39,1,28.0,0,1-2 an,no,33584.0,124.0,286,0.313984,0
499724,male,24,1,41.0,0,< 1 an,oui,2630.0,152.0,23,0.62094015,0
499728,male,25,1,37.0,0,< 1 an,oui,23562.0,152.0,222,0.50075656,0
499734,femelle,21,1,4.0,0,< 1 an,oui,42745.0,152.0,195,0.45610836,0
499735,femelle,76,1,28.0,0,1-2 an,oui,45630.0,122.0,35,0.45737535,0
499738,male,69,1,28.0,0,1-2 an,oui,2630.0,154.0,107,0.58932704,0
499739,femelle,65,1,28.0,0,1-2 an,oui,37328.0,124.0,299,0.6030656,0
499740,male,71,1,28.0,0,1-2 an,oui,45837.0,124.0,149,0.5293525,0
499741,femelle,54,1,20.0,0,1-2 an,oui,2630.0,26.0,27,0.69951004,0
499742,male,45,1,48.0,0,1-2 an,oui,2630.0,15.0,76,0.5787888,0
499749,male,53,1,47.0,0,1-2 an,oui,29840.0,16.0,65,0.52636313,0
499754,femelle,53,1,50.0,0,1-2 an,oui,37068.0,65.0,70,0.39085427,0
499759,male,22,1,2.0,0,< 1 an,oui,24702.0,152.0,21,0.44860363,0
499763,femelle,22,1,47.0,0,< 1 an,oui,27285.0,152.0,150,0.37860805,0
499776,femelle,22,1,28.0,0,< 1 an,oui,32376.0,124.0,94,0.656214,0
499780,femelle,25,1,14.0,0,< 1 an,oui,35314.0,152.0,86,0.42484295,0
499784,femelle,22,1,36.0,0,< 1 an,oui,35114.0,152.0,253,0.366614,0
499791,male,21,1,3.0,0,< 1 an,oui,47432.0,160.0,113,0.33254132,0
499792,femelle,24,1,8.0,0,< 1 an,oui,38040.0,151.0,25,0.4183842,0
499804,femelle,69,1,39.0,0,1-2 an,oui,38355.0,26.0,154,0.59412193,0
499810,male,25,1,34.0,0,< 1 an,oui,34321.0,152.0,231,0.4990245,0
499826,male,24,1,3.0,0,< 1 an,oui,37440.0,152.0,201,0.6211719,0
499833,femelle,71,1,41.0,0,1-2 an,oui,52423.0,12.0,247,0.5286229,0
499850,femelle,43,1,28.0,0,1-2 an,oui,38798.0,37.0,233,0.6771264,0
499861,femelle,30,1,36.0,0,< 1 an,oui,2630.0,160.0,206,0.34232444,0
499865,male,24,1,2.0,0,< 1 an,oui,35125.0,152.0,291,0.4991169,0
499872,male,24,1,8.0,0,< 1 an,oui,38412.0,152.0,217,0.4957437,0
499875,femelle,76,1,28.0,0,> 2 ans,oui,55237.0,124.0,249,0.5813484,0
499886,male,22,1,2.0,0,< 1 an,oui,27868.0,152.0,221,0.44860363,0
499887,femelle,21,1,28.0,0,< 1 an,oui,57441.0,152.0,226,0.43554628,0
499894,male,39,1,3.0,0,1-2 an,no,34454.0,124.0,293,0.30258644,0
499896,male,58,1,8.0,0,1-2 an,oui,50305.0,124.0,179,0.6305128,0
499899,femelle,44,1,50.0,0,1-2 an,oui,30381.0,8.0,187,0.53897226,0
499903,male,22,1,17.0,0,< 1 an,oui,44414.0,152.0,40,0.4426579,0
499912,femelle,28,1,19.0,0,< 1 an,oui,2630.0,160.0,208,0.51901835,0
499922,male,70,1,31.0,0,1-2 an,oui,2630.0,26.0,206,0.4855828,0
499924,femelle,62,1,37.0,0,1-2 an,oui,29377.0,124.0,86,0.58823794,0
499931,male,25,1,37.0,0,< 1 an,oui,29903.0,152.0,16,0.502515,0
499932,femelle,57,1,28.0,0,1-2 an,oui,43596.0,147.0,218,0.69093305,0
499935,male,68,1,28.0,0,1-2 an,oui,79050.0,124.0,13,0.5671725,0
499936,femelle,70,1,28.0,0,1-2 an,oui,27643.0,122.0,243,0.55100775,0
499937,femelle,40,1,8.0,0,1-2 an,oui,28039.0,160.0,45,0.4010205,0
499947,femelle,22,1,11.0,0,< 1 an,oui,25936.0,152.0,189,0.5470497,0
499952,male,66,1,41.0,0,1-2 an,oui,31740.0,26.0,95,0.6579032,0
499969,male,71,1,28.0,0,1-2 an,oui,31851.0,157.0,54,0.63593346,0
499971,male,74,1,15.0,0,> 2 ans,oui,48933.0,14.0,114,0.44453695,0
499980,femelle,22,1,30.0,0,1-2 an,oui,37111.0,124.0,233,0.62651414,0
499984,male,64,1,15.0,0,1-2 an,oui,38225.0,26.0,116,0.634841,0
499992,male,67,1,11.0,0,1-2 an,oui,26759.0,26.0,162,0.6664137,0
500005,femelle,63,1,33.0,0,1-2 an,oui,28350.0,138.0,87,0.45638657,0
500008,male,23,1,28.0,0,< 1 an,oui,28409.0,152.0,23,0.6140082,0
500009,male,21,1,28.0,0,< 1 an,oui,21912.0,160.0,249,0.38665155,0
500011,femelle,22,1,8.0,0,< 1 an,oui,51052.0,152.0,270,0.34262788,0
500013,male,24,1,28.0,0,< 1 an,oui,46566.0,152.0,213,0.6092839,0
500018,male,55,1,28.0,0,1-2 an,oui,41935.0,13.0,147,0.6663626,0
500022,femelle,23,1,50.0,0,< 1 an,oui,37567.0,152.0,83,0.3309945,0
500024,femelle,24,1,27.0,0,< 1 an,oui,26086.0,152.0,169,0.4273863,0
500025,femelle,24,1,49.0,0,< 1 an,oui,31309.0,152.0,70,0.4256917,0
500028,femelle,39,1,28.0,0,1-2 an,no,23147.0,13.0,174,0.3032128,0
500033,male,27,1,51.0,0,< 1 an,oui,2630.0,152.0,19,0.65052044,0
500039,male,52,1,37.0,0,1-2 an,oui,41253.0,128.0,35,0.5435634,0
500048,femelle,23,1,42.0,0,< 1 an,oui,34834.0,152.0,147,0.4155525,0
500053,male,21,1,28.0,0,< 1 an,oui,34689.0,152.0,218,0.4996596,0
500063,femelle,60,1,28.0,0,1-2 an,oui,35810.0,26.0,28,0.696072,0
500065,male,23,1,41.0,0,< 1 an,oui,27926.0,151.0,208,0.6393947,0
500068,male,20,1,18.0,0,1-2 an,oui,2630.0,156.0,238,0.54476005,0
500074,femelle,27,1,8.0,0,< 1 an,oui,33297.0,152.0,213,0.47261202,0
500076,femelle,28,1,48.0,0,< 1 an,oui,2630.0,152.0,28,0.4951139,0
500077,male,23,1,50.0,0,< 1 an,oui,34828.0,152.0,298,0.40181777,0
500079,male,57,1,12.0,0,1-2 an,oui,23517.0,124.0,169,0.6636605,0
500091,femelle,22,1,12.0,0,< 1 an,oui,24855.0,152.0,19,0.38087472,0
500092,male,28,1,36.0,0,< 1 an,oui,29057.0,152.0,130,0.55971044,0
500093,femelle,68,1,50.0,0,1-2 an,oui,36247.0,65.0,114,0.34080142,0
500099,male,65,1,14.0,0,1-2 an,oui,2630.0,124.0,27,0.5634254,0
500106,femelle,28,1,8.0,0,< 1 an,oui,48211.0,152.0,120,0.49018767,0
500118,femelle,58,1,46.0,0,1-2 an,oui,27794.0,11.0,53,0.5149181,0
500121,femelle,20,1,29.0,0,1-2 an,no,2630.0,156.0,269,0.35149935,0
500123,femelle,25,1,2.0,0,< 1 an,oui,2630.0,156.0,254,0.6239435,0
500128,femelle,23,1,26.0,0,< 1 an,oui,34346.0,152.0,122,0.39488447,0
500129,male,23,1,39.0,0,< 1 an,oui,30101.0,160.0,217,0.45173132,0
500133,femelle,20,1,29.0,0,< 1 an,oui,2630.0,157.0,147,0.56595755,0
500143,male,26,1,11.0,0,< 1 an,oui,37468.0,152.0,195,0.65104294,0
500155,femelle,26,1,37.0,0,< 1 an,oui,30280.0,152.0,122,0.4256917,0
500169,femelle,25,1,15.0,0,< 1 an,oui,31686.0,152.0,274,0.3913005,0
500172,femelle,25,1,47.0,0,< 1 an,oui,28080.0,152.0,264,0.4290445,0
500175,femelle,38,1,47.0,0,1-2 an,oui,24906.0,16.0,64,0.5962159,0
500181,male,20,1,28.0,0,1-2 an,oui,37100.0,26.0,68,0.57842636,0
500182,male,24,1,41.0,0,< 1 an,oui,43031.0,152.0,209,0.64305407,0
500188,male,22,1,16.0,0,< 1 an,oui,34822.0,152.0,26,0.46005994,0
500189,femelle,21,1,24.0,0,< 1 an,oui,34028.0,152.0,17,0.4637159,0
500195,femelle,66,1,28.0,0,1-2 an,oui,54122.0,26.0,188,0.65789133,0
500196,male,68,1,41.0,0,1-2 an,oui,39001.0,26.0,215,0.62537086,0
500203,femelle,72,1,28.0,0,1-2 an,oui,2630.0,156.0,295,0.5721628,0
500204,male,26,1,14.0,0,< 1 an,oui,31127.0,152.0,57,0.5007176,0
500206,male,25,1,18.0,0,< 1 an,oui,36129.0,152.0,275,0.63356537,0
500218,femelle,24,1,9.0,0,< 1 an,oui,31587.0,152.0,10,0.42741224,0
500221,femelle,63,1,47.0,0,1-2 an,oui,35943.0,124.0,50,0.5857165,0
500236,femelle,21,1,39.0,0,< 1 an,oui,29001.0,160.0,161,0.3009701,0
500240,femelle,50,1,50.0,0,1-2 an,oui,42943.0,124.0,11,0.6846134,0
500242,femelle,22,1,18.0,0,< 1 an,oui,2630.0,152.0,216,0.51148313,0
500249,femelle,24,1,13.0,0,< 1 an,oui,27113.0,152.0,153,0.4290445,0
500250,male,21,1,41.0,0,< 1 an,oui,32181.0,152.0,155,0.5283363,0
500256,male,78,1,9.0,0,1-2 an,oui,38082.0,124.0,94,0.38765287,0
500257,male,70,1,28.0,0,> 2 ans,oui,38882.0,26.0,258,0.69944996,0
500259,femelle,67,1,28.0,0,> 2 ans,oui,45481.0,122.0,282,0.6583487,0
500262,male,52,1,46.0,0,1-2 an,oui,39541.0,21.0,32,0.5377233,0
500272,male,68,1,50.0,0,> 2 ans,oui,50865.0,8.0,119,0.44141537,0
500278,male,24,1,8.0,0,< 1 an,oui,29240.0,152.0,92,0.5000368,0
500279,male,73,1,36.0,0,1-2 an,oui,46256.0,26.0,176,0.51904434,0
500282,male,22,1,25.0,0,< 1 an,oui,21451.0,152.0,14,0.35679895,0
500286,male,39,1,11.0,0,1-2 an,no,31849.0,120.0,226,0.3206859,0
500287,femelle,24,1,42.0,0,< 1 an,oui,30381.0,152.0,26,0.4256917,0
500294,male,52,1,30.0,0,1-2 an,oui,40446.0,124.0,23,0.6942902,0
500297,femelle,52,1,28.0,0,1-2 an,oui,39324.0,52.0,27,0.66176665,0
500305,male,37,1,26.0,0,1-2 an,oui,37071.0,8.0,75,0.5983753,0
500312,male,62,1,39.0,0,1-2 an,oui,2630.0,26.0,90,0.6380882,0
500316,femelle,67,1,28.0,0,1-2 an,oui,38050.0,13.0,225,0.55705345,0
500319,male,23,1,50.0,0,< 1 an,oui,29613.0,152.0,221,0.40801042,0
500326,male,70,1,28.0,0,1-2 an,oui,44498.0,26.0,110,0.61629415,0
500332,femelle,80,1,28.0,0,1-2 an,oui,63363.0,26.0,130,0.550851,0
500333,male,58,1,9.0,0,1-2 an,oui,2630.0,156.0,298,0.657475,0
500334,femelle,21,1,28.0,0,< 1 an,oui,54670.0,152.0,289,0.44891712,0
500337,femelle,22,1,39.0,0,< 1 an,oui,30249.0,152.0,278,0.518124,0
500342,male,58,1,20.0,0,1-2 an,oui,2630.0,26.0,95,0.66949683,0
500343,male,22,1,11.0,0,< 1 an,oui,37818.0,152.0,209,0.5911471,0
500345,femelle,34,1,46.0,0,1-2 an,oui,32165.0,152.0,23,0.6321485,0
500353,male,25,1,8.0,0,< 1 an,oui,76017.0,152.0,134,0.469249,0
500357,male,21,1,8.0,0,< 1 an,oui,42859.0,152.0,168,0.3742898,0
500363,femelle,27,1,15.0,0,< 1 an,oui,42551.0,152.0,65,0.4459023,0
500364,male,29,1,30.0,0,< 1 an,oui,25817.0,152.0,17,0.5907006,0
500366,femelle,22,1,15.0,0,< 1 an,oui,24798.0,152.0,237,0.36401033,0
500368,male,29,1,46.0,0,1-2 an,no,30284.0,154.0,208,0.4745229,0
500372,male,76,1,28.0,0,1-2 an,oui,27710.0,13.0,77,0.41940168,0
500379,femelle,26,1,30.0,0,< 1 an,oui,2630.0,152.0,240,0.43758392,0
500388,femelle,21,1,34.0,0,< 1 an,oui,31129.0,152.0,11,0.33106747,0
500390,femelle,74,1,48.0,0,> 2 ans,oui,2630.0,3.0,10,0.47389004,0
500393,femelle,21,1,46.0,0,1-2 an,oui,38591.0,124.0,149,0.57512563,0
500394,male,58,1,8.0,0,1-2 an,oui,2630.0,26.0,266,0.6627315,0
500405,male,25,1,28.0,0,< 1 an,oui,53092.0,152.0,126,0.62309057,0
500408,femelle,22,1,43.0,0,< 1 an,oui,24390.0,152.0,269,0.37239707,0
500416,male,21,1,15.0,0,< 1 an,oui,23766.0,152.0,141,0.40389434,0
500418,male,29,1,28.0,0,< 1 an,oui,39738.0,152.0,184,0.68353754,0
500421,male,70,1,28.0,0,1-2 an,oui,2630.0,122.0,184,0.5310426,0
500422,femelle,74,1,8.0,0,1-2 an,oui,27770.0,26.0,49,0.5329876,0
500426,male,73,1,8.0,0,> 2 ans,oui,71623.0,7.0,290,0.44773814,0
500435,male,23,1,13.0,0,< 1 an,oui,34634.0,152.0,273,0.49031705,0
500441,femelle,62,1,21.0,0,1-2 an,oui,2630.0,124.0,295,0.5673846,0
500443,femelle,70,1,28.0,0,> 2 ans,oui,44000.0,30.0,166,0.56017816,0
500453,male,66,1,28.0,0,1-2 an,oui,37821.0,26.0,205,0.6547808,0
500456,male,40,1,50.0,0,1-2 an,oui,31874.0,8.0,236,0.5839425,0
500459,male,25,1,29.0,0,< 1 an,oui,27245.0,152.0,69,0.64777565,0
500462,femelle,76,1,28.0,0,1-2 an,oui,46362.0,122.0,48,0.45737535,0
500464,femelle,51,1,8.0,0,1-2 an,oui,40153.0,124.0,116,0.68945146,0
500471,femelle,22,1,6.0,0,< 1 an,oui,29624.0,152.0,56,0.41552883,0
500474,male,24,1,36.0,0,< 1 an,oui,30607.0,152.0,283,0.4990245,0
500481,male,74,1,28.0,0,1-2 an,oui,52920.0,26.0,237,0.58612865,0
500484,male,26,1,36.0,0,< 1 an,oui,2630.0,152.0,222,0.47752848,0
500485,male,22,1,37.0,0,< 1 an,oui,2630.0,157.0,193,0.62730545,0
500492,femelle,21,1,28.0,0,< 1 an,oui,51713.0,152.0,224,0.44857025,0
500494,male,57,1,47.0,0,1-2 an,oui,34299.0,124.0,145,0.6581443,0
500500,femelle,56,1,10.0,0,1-2 an,oui,2630.0,26.0,244,0.66280955,0
500502,male,48,1,48.0,0,1-2 an,oui,2630.0,124.0,48,0.68663365,0
